date,video,video_title,subscribers
2009-12-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-29,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-30,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2009-12-31,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-04,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-05,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-06,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-07,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-08,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-09,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-10,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-11,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-12,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-13,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-29,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-30,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-01-31,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-04,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-05,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-06,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-07,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-08,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-09,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-10,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-11,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-12,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-13,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-02-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-04,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-05,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-06,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-07,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-08,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-09,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-10,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-11,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-12,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-13,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-29,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-30,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-03-31,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-04,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-05,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-06,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-07,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-08,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-09,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-10,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-11,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-12,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-13,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-29,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-04-30,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-04,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-05,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-06,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-07,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-08,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-09,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-10,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-11,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-12,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-13,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-29,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-30,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-05-31,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-04,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-05,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-06,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-07,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-08,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-09,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-10,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-11,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-12,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-13,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-29,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-06-30,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-04,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-05,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-06,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-07,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-08,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-09,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-10,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-11,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-12,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-13,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-29,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-30,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-07-31,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-04,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-05,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-06,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-07,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-08,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-09,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-10,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-11,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-12,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-13,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-29,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-30,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-08-31,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-04,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-05,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-06,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-07,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-08,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-09,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-10,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-11,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-12,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-13,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-29,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-09-30,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-04,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-05,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-06,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-07,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-08,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-09,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-10,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-11,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-12,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-13,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-14,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-15,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-16,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-17,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-18,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-19,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-20,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-21,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-22,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-23,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-24,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-25,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-26,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-27,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-28,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-29,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-30,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-10-31,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-11-01,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-11-02,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
2010-11-03,Ur_qsRPfi3E,Videotutorial: Auditorías de código con SonarQube,0
